loss,f1,overall_accuracy,average_accuracy,kappa
"tensor(0.5975, device='cuda:0')","tensor(0.8730, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.9141, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(0.5812, device='cuda:0')","tensor(0.8912, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.9265, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(92.6508, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0735, device='cuda:0')","tensor(0., device='cuda:0')"
