loss,f1,overall_accuracy,average_accuracy,kappa
"tensor(0.7001, device='cuda:0')","tensor(0.4960, device='cuda:0')","tensor(0.3961, device='cuda:0')","tensor(0.3672, device='cuda:0')","tensor(-0.0351, device='cuda:0')"
"tensor(0.7078, device='cuda:0')","tensor(0.1721, device='cuda:0')","tensor(0.5319, device='cuda:0')","tensor(0.1503, device='cuda:0')","tensor(0.0086, device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(93.7974, device='cuda:0')","tensor(0.0072, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.0620, device='cuda:0')","tensor(0., device='cuda:0')"
