loss,f1,overall_accuracy,average_accuracy,kappa
"tensor(1.1091e-10, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(5.6444e-11, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(4.1984e-11, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(2.5857e-11, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(1.6143e-11, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(1.2559e-11, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(1.0545e-11, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(8.1800e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(5.5108e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(3.6248e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(2.7324e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(2.6650e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(1.6304e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(1.2998e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(1.2804e-12, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(8.3444e-13, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(8.2681e-13, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(9.0130e-13, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(7.2333e-13, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(6.0920e-13, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(7.7568e-13, device='cuda:0')","tensor(0.8314, device='cuda:0')","tensor(0.5000, device='cuda:0')","tensor(0.8853, device='cuda:0')","tensor(0., device='cuda:0')"
